,,,,,BOX_INTRA_WEEK_WEIGHT
5AM5,4,14,Thu,C40,0.39719483819329976
5AM5,4,14,Thu,C48,0.26469561020416943
5AM5,4,15,Thu,C20,0.8783844340667173
5AM5,4,15,Thu,C40,0.9317065827804318
5AM5,4,15,Thu,C48,0.39547779737584693
5BM4,1,1,Thu,C20,0.5030905469655442
5BM4,1,1,Thu,C40,0.4173320322804639
5BM4,1,1,Thu,C42,0.6009172644010542
5BM4,1,1,Thu,C48,0.8833909571487618
5BM4,1,2,Thu,C20,0.6987917569414436
5BM4,1,2,Thu,C40,0.8007112540109232
5BM4,1,2,Thu,C42,0.7507782728464584
5BM4,1,2,Thu,C45,0.4159303027035295
5BM4,1,2,Thu,C48,0.2189677969512146
5BM4,1,3,Thu,C20,1.0
5BM4,1,3,Thu,C40,0.013901939924372428
5BM4,1,3,Thu,C42,0.2884502062299361
5BM4,1,3,Thu,C48,0.06165305449193992
5BM4,1,4,Thu,C20,0.29997323542145354
5BM4,1,4,Thu,C40,0.8943704657596405
5BM4,1,4,Thu,C48,0.2517946517016557
5BM4,2,5,Thu,C20,0.7955832037958568
5BM4,2,5,Thu,C40,0.561151682369181
5BM4,2,5,Thu,C48,0.9499133204697239
5BM4,2,6,Thu,C20,0.2812589774909879
5BM4,2,6,Thu,C40,0.6745575329497274
5BM4,2,6,Thu,C42,0.6302071138754625
5BM4,2,6,Thu,C48,0.30343996160458736
5BM4,2,7,Thu,C20,0.6454948950743313
5BM4,2,7,Thu,C40,0.27486993804436477
5BM4,2,7,Thu,C42,0.7622711128615974
5BM4,2,7,Thu,C48,0.6983211297757037
5BM4,2,8,Thu,C20,0.9067876836519428
5BM4,2,8,Thu,C40,0.9036591776942277
5BM4,2,8,Thu,C48,0.26075634352895094
5BM4,3,9,Thu,C20,0.20823095992846763
5BM4,3,9,Thu,C40,0.5066994714228696
5BM4,3,9,Thu,C42,0.03596731510154849
5BM4,3,9,Thu,C45,0.8119578492536365
5BM4,3,9,Thu,C48,0.4337231291728238
5BM4,3,10,Thu,C20,0.6710082407840088
5BM4,3,10,Thu,C40,0.1384736717514798
5BM4,3,10,Thu,C42,0.7471953817913718
5BM4,3,10,Thu,C48,0.943488434168859
5BM4,3,11,Thu,C20,0.05728031783498762
5BM4,3,11,Thu,C40,0.8096318917773866
5BM4,3,11,Thu,C42,1.0
5BM4,3,11,Thu,C48,0.0
5BM4,3,12,Thu,C20,0.8391564669681476
5BM4,3,12,Thu,C40,0.8560681524456304
5BM4,3,12,Thu,C42,0.6082182550141015
5BM4,3,12,Thu,C45,0.909077854789546
5BM4,3,12,Thu,C46,0.8915845676604373
5BM4,3,12,Thu,C48,0.8526256081459863
5BM4,3,13,Thu,C20,0.5136733300861568
5BM4,3,13,Thu,C40,0.8297668829421039
5BM4,3,13,Thu,C42,0.8897447287753171
5BM4,3,13,Thu,C48,0.7361339493691779
5BM4,4,14,Thu,C20,0.8093159408238341
5BM4,4,14,Thu,C40,0.8103820903733331
5BM4,4,14,Thu,C42,0.7204774611945332
5BM4,4,14,Thu,C45,0.9775874186557741
5BM4,4,14,Thu,C48,0.3734026082229897
5BM4,4,15,Thu,C20,0.3194731188228372
5BM4,4,15,Thu,C30,0.5648964642634308
5BM4,4,15,Thu,C40,0.0778439603581345
5BM4,4,15,Thu,C42,0.15566295355537757
5BM4,4,15,Thu,C46,1.0
5BM4,4,15,Thu,C48,0.3025195264800949
5BM4,4,16,Thu,C20,0.9913668323086248
5BM4,4,16,Thu,C40,0.836381821959532
5BM4,4,16,Thu,C42,0.249646209977485
5BM4,4,16,Thu,C48,0.25486272516639114
5BM4,4,16,Thu,C60,0.017583706023322238
5BM4,4,17,Thu,C20,0.8707806588619954
5BM4,4,17,Thu,C40,0.7304817179805572
5BM4,4,17,Thu,C42,0.7009666377875394
5BM4,4,17,Thu,C48,0.7875455047284411
5BM4,5,18,Thu,C20,0.12264078380632093
5BM4,5,18,Thu,C40,0.5587560188000393
5BM4,5,18,Thu,C42,0.9003088753871055
5BM4,5,18,Thu,C48,0.9991435559065394
5BM4,5,18,Thu,C60,0.5635493733317583
5BM4,5,19,Thu,C20,0.6624943487219846
5BM4,5,19,Thu,C40,0.4749989677406436
5BM4,5,19,Thu,C42,0.7906736742945798
5BM4,5,19,Thu,C45,0.5487795220772793
5BM4,5,19,Thu,C48,0.6193982619424308
5BM4,5,19,Thu,C60,0.2627826420619481
5BM4,5,20,Thu,C20,0.7603516889995134
5BM4,5,20,Thu,C22,0.7817737275176733
5BM4,5,20,Thu,C40,0.07730490768523139
5BM4,5,20,Thu,C42,0.317970121047374
5BM4,5,20,Thu,C48,0.7030395051534863
5BM4,5,20,Thu,C60,0.49656097063408683
5BM4,5,21,Thu,C20,0.19682221081573115
5BM4,5,21,Thu,C40,0.3010807620423437
5BM4,5,21,Thu,C42,0.7278334599864562
5BM4,5,21,Thu,C48,0.11744135445697923
5BM4,5,21,Thu,C60,0.2866799158816713
5BM4,6,22,Thu,C20,0.25924121046965454
5BM4,6,22,Thu,C40,0.7070727136715038
5BM4,6,22,Thu,C42,0.5143749560766411
5BM4,6,22,Thu,C48,0.45680559547779087
5BM4,6,22,Thu,C60,0.31502027351216
5BM4,6,23,Thu,C20,0.1619579906605585
5BM4,6,23,Thu,C30,0.6593722047911689
5BM4,6,23,Thu,C40,0.4460774193020366
5BM4,6,23,Thu,C42,0.6762336767128138
5BM4,6,23,Thu,C48,0.06667669483090266
5BM4,6,24,Thu,C20,0.2476197016546574
5BM4,6,24,Thu,C40,0.6083124641419166
5BM4,6,24,Thu,C42,0.23604131587872423
5BM4,6,24,Thu,C48,0.3390171039864128
5BM4,6,24,Thu,C60,0.639718215556651
5BM4,6,25,Thu,C20,0.5710506759327348
5BM4,6,25,Thu,C40,0.7029720859832506
5BM4,6,25,Thu,C42,0.43644972125976117
5BM4,6,25,Thu,C48,0.07497827033849414
5BM4,6,25,Thu,C60,0.24531746838964547
5BM4,6,26,Thu,C20,0.363857436796593
5BM4,6,26,Thu,C40,0.8636760117459696
5BM4,6,26,Thu,C42,0.5085219272969638
5BM4,6,26,Thu,C48,0.4993432859014333
5BM4,6,26,Thu,C60,0.5784092044832253
5BM4,7,27,Thu,C20,0.398169513562844
5BM4,7,27,Thu,C40,0.28617915639110086
5BM4,7,27,Thu,C42,1.0
5BM4,7,27,Thu,C48,0.4241335631477585
5BM4,7,27,Thu,C60,0.18670989503191532
5BM4,7,28,Thu,C20,0.8475594195874611
5BM4,7,28,Thu,C40,0.5470609544320143
5BM4,7,28,Thu,C42,0.1614913167455343
5BM4,7,28,Thu,C48,0.15083657460982663
5BM4,7,28,Thu,C60,0.40550927802923725
5BM4,7,29,Thu,C20,0.46085274020717654
5BM4,7,29,Thu,C40,0.007843027773944633
5BM4,7,29,Thu,C42,0.8250314884362913
5BM4,7,29,Thu,C48,0.8320098882577273
5BM4,7,29,Thu,C60,0.06016026556630827
5BM4,7,30,Thu,C20,0.640205418253976
5BM4,7,30,Thu,C40,0.2664412895158156
5BM4,7,30,Thu,C42,0.5178904414016879
5BM4,7,30,Thu,C48,0.8390781553804298
5BM4,7,30,Thu,C60,0.25031306438785067
5BM4,8,31,Thu,C20,0.460623722799772
5BM4,8,31,Thu,C40,0.28870423938474243
5BM4,8,31,Thu,C42,0.6221634899540027
5BM4,8,31,Thu,C48,0.3774928950733718
5BM4,8,31,Thu,C60,0.6912661288344594
5BM4,8,32,Thu,C20,0.89770908421239
5BM4,8,32,Thu,C40,0.6721458371407274
5BM4,8,32,Thu,C42,0.24824586752451627
5BM4,8,32,Thu,C48,0.0
5BM4,8,32,Thu,C60,0.10906487502390287
5BM4,8,33,Thu,C20,0.3771425417738146
5BM4,8,33,Thu,C40,0.27884712686953705
5BM4,8,33,Thu,C42,0.017542375888466563
5BM4,8,33,Thu,C48,0.9315039623679294
5BM4,8,33,Thu,C60,0.07038233240035759
5BM4,8,34,Thu,C20,0.7648082135334295
5BM4,8,34,Thu,C40,0.6610838118732468
5BM4,8,34,Thu,C42,0.45184338922431516
5BM4,8,34,Thu,C48,0.9485640877808612
5BM4,8,34,Thu,C60,0.3810087898354811
5BM4,8,35,Thu,C20,0.474016800248556
5BM4,8,35,Thu,C40,0.24251023300225116
5BM4,8,35,Thu,C42,0.7049923028238351
5BM4,8,35,Thu,C48,0.9696401029657691
5BM4,9,36,Thu,C20,0.6695541156068473
5BM4,9,36,Thu,C40,0.766391183540691
5BM4,9,36,Thu,C48,0.9412575639302032
5BM4,9,36,Thu,C60,0.880929132012696
5BM4,9,37,Thu,C20,0.5693031544577115
5BM4,9,37,Thu,C40,0.8177242909609989
5BM4,9,37,Thu,C42,0.3206745151602241
5BM4,9,37,Thu,C48,0.48528477901201117
5BM4,9,37,Thu,C60,0.37809313580927617
5BM4,9,38,Thu,C20,0.9930812064070365
5BM4,9,38,Thu,C40,0.4394198049456896
5BM4,9,38,Thu,C42,0.4274202493046915
5BM4,9,38,Thu,C45,0.03961457487797404
5BM4,9,38,Thu,C48,0.6312846722529641
5BM4,9,38,Thu,C60,0.9801569632155255
5BM4,9,39,Thu,C20,0.8602492854934416
5BM4,9,39,Thu,C40,0.9948218903640597
5BM4,9,39,Thu,C48,0.9700061276074166
5BM4,9,39,Thu,C60,0.8119169741646204
5BM4,10,40,Thu,C20,0.11694152724218805
5BM4,10,40,Thu,C40,0.8372488027255109
5BM4,10,40,Thu,C42,0.39676654328147404
5BM4,10,40,Thu,C48,0.19200234647674375
5BM4,10,40,Thu,C60,0.36158712726699227
5BM4,10,41,Thu,C20,0.9139125357102756
5BM4,10,41,Thu,C40,0.9985878998771192
5BM4,10,41,Thu,C42,0.3881201388645993
5BM4,10,41,Thu,C45,0.2547226826541206
5BM4,10,41,Thu,C48,1.0
5BM4,10,41,Thu,C60,0.8156042711675154
5BM4,10,42,Thu,C20,0.7417931554858749
5BM4,10,42,Thu,C40,0.5099729340343384
5BM4,10,42,Thu,C42,0.33334517652231477
5BM4,10,42,Thu,C45,0.9270644777568052
5BM4,10,42,Thu,C48,0.08794978376778216
5BM4,10,43,Thu,C20,0.8680496415798706
5BM4,10,43,Thu,C40,0.6607373628567215
5BM4,10,43,Thu,C42,0.3608589635804123
5BM4,10,43,Thu,C45,0.6857943549217077
5BM4,10,43,Thu,C48,0.3912169310404439
5BM4,10,43,Thu,C60,0.2561032251238864
5BM4,11,44,Thu,C20,0.31529967352622734
5BM4,11,44,Thu,C40,0.056848186331425715
5BM4,11,44,Thu,C42,0.7342006626396443
5BM4,11,44,Thu,C45,0.8128986264030265
5BM4,11,44,Thu,C48,0.4893957395874859
5BM4,11,44,Thu,C60,0.34258964030992384
5BM4,11,45,Thu,C20,0.5755177007537953
5BM4,11,45,Thu,C40,0.18298036167880743
5BM4,11,45,Thu,C42,1.0
5BM4,11,45,Thu,C48,0.6141452362363253
5BM4,11,46,Thu,C20,0.12603859604824325
5BM4,11,46,Thu,C40,0.26086844179523966
5BM4,11,46,Thu,C42,0.7901897866233937
5BM4,11,46,Thu,C48,0.22783371281458054
5BM4,11,46,Thu,C60,0.031055169353761514
5BM4,11,47,Thu,C20,0.9138532747294426
5BM4,11,47,Thu,C40,0.6483361442190838
5BM4,11,47,Thu,C45,0.5628458670949554
5BM4,11,47,Thu,C48,0.6744871017617421
5BM4,11,47,Thu,C60,0.4774954244103535
5BM4,11,48,Thu,C20,0.2437537363471301
5BM4,11,48,Thu,C40,0.9130636097219401
5BM4,11,48,Thu,C42,0.2992886499087454
5BM4,11,48,Thu,C45,0.9346845720473131
5BM4,11,48,Thu,C48,0.4926905870224577
5BM4,11,48,Thu,C60,0.19277836497228729
5BM4,12,49,Thu,C20,0.14066297691921398
5BM4,12,49,Thu,C40,0.9645232690745558
5BM4,12,49,Thu,C42,0.4992161001078837
5BM4,12,49,Thu,C45,0.2504748313581874
5BM4,12,49,Thu,C48,0.03546791923490948
5BM4,12,50,Thu,C20,0.7388159044251387
5BM4,12,50,Thu,C40,1.0
5BM4,12,50,Thu,C42,0.9702403163553511
5BM4,12,50,Thu,C45,0.4169232472929251
5BM4,12,50,Thu,C48,0.0
5BM4,12,51,Thu,C20,0.5344877552182689
5BM4,12,51,Thu,C40,0.3945495601001354
5BM4,12,51,Thu,C42,0.9097610038661338
5BM4,12,51,Thu,C45,0.5482088245742296
5BM4,12,51,Thu,C48,0.1967734056740464
5BM4,12,51,Thu,C60,0.5527355286689181
5BM4,12,52,Thu,C20,0.26427214997658866
5BM4,12,52,Thu,C22,0.25822572504704294
5BM4,12,52,Thu,C40,0.0
5BM4,12,52,Thu,C42,0.9791977540495661
5BM4,12,52,Thu,C48,0.22760794627855746
5MA5,1,1,Thu,C20,0.22314215209612592
5MA5,1,1,Thu,C40,0.49574756058882546
5MA5,1,1,Thu,C48,0.5559770852470232
5MA5,1,1,Thu,C51,0.7523924800231606
5MA5,1,1,Thu,C53,0.9617916195694453
5MA5,1,2,Thu,C20,0.8161855424740357
5MA5,1,2,Thu,C40,0.06131737843301495
5MA5,1,2,Thu,C45,0.10398298902747176
5MA5,1,2,Thu,C48,0.02961129791105821
5MA5,1,2,Thu,C51,1.0
5MA5,1,3,Thu,C20,0.04629113365684423
5MA5,1,3,Thu,C40,0.17043025428435987
5MA5,1,3,Thu,C48,0.6566330928336082
5MA5,1,3,Thu,C51,0.23153637981204445
5MA5,1,4,Thu,C20,0.5720875006812727
5MA5,1,4,Thu,C40,0.6069520328702509
5MA5,1,4,Thu,C48,0.8320807685431393
5MA5,1,4,Thu,C51,0.3213653642615995
5MA5,2,5,Thu,C20,0.1782390642550179
5MA5,2,5,Thu,C40,0.5933055713222322
5MA5,2,5,Thu,C45,0.05735907328019918
5MA5,2,5,Thu,C48,0.8588443783782658
5MA5,2,5,Thu,C51,0.20492568039296688
5MA5,2,6,Thu,C20,0.5655141280251847
5MA5,2,6,Thu,C30,0.3066573531681669
5MA5,2,6,Thu,C40,0.7742085482333549
5MA5,2,6,Thu,C48,0.5864521085860709
5MA5,2,6,Thu,C53,0.8494113731674391
5MA5,2,7,Thu,C20,0.08540449265807142
5MA5,2,7,Thu,C30,0.8773030337760446
5MA5,2,7,Thu,C40,0.9415376071287035
5MA5,2,7,Thu,C48,0.20446200467410652
5MA5,2,7,Thu,C51,1.0
5MA5,2,8,Thu,C20,0.0
5MA5,2,8,Thu,C40,0.8792822916637226
5MA5,2,8,Thu,C48,0.19024321324148497
5MA5,2,8,Thu,C51,0.18173262192261985
5MA5,3,9,Thu,C20,0.08130086987355205
5MA5,3,9,Thu,C30,0.743931670710865
5MA5,3,9,Thu,C40,0.22176809147577936
5MA5,3,9,Thu,C48,0.10364512918486855
5MA5,3,9,Thu,C51,0.6254703141016653
5MA5,3,10,Thu,C20,0.46237076498533997
5MA5,3,10,Thu,C40,0.7195781684460211
5MA5,3,10,Thu,C48,0.8854937617287939
5MA5,3,10,Thu,C51,0.587890658774716
5MA5,3,11,Thu,C20,0.06215191550349948
5MA5,3,11,Thu,C40,0.8096386048113596
5MA5,3,11,Thu,C48,0.1176798970393708
5MA5,3,11,Thu,C51,0.7761230506514629
5MA5,3,12,Thu,C20,0.7657211039094509
5MA5,3,12,Thu,C40,0.19806963675154593
5MA5,3,12,Thu,C48,0.7875903299563896
5MA5,3,12,Thu,C51,0.5054450567990166
5MA5,3,13,Thu,C20,0.7801949070686008
5MA5,3,13,Thu,C30,0.6840858660333581
5MA5,3,13,Thu,C40,0.3106032375421448
5MA5,3,13,Thu,C48,0.5546535786290474
5MA5,3,13,Thu,C51,0.45212674023937616
5MA5,4,14,Thu,C20,0.9073966160451965
5MA5,4,14,Thu,C40,0.319241769527836
5MA5,4,14,Thu,C48,0.7623802501103
5MA5,4,14,Thu,C51,0.8689460854844032
5MA5,4,14,Thu,C53,0.7364289814470887
5MA5,4,15,Thu,C20,0.11058155116207798
5MA5,4,15,Thu,C40,0.3577327892759739
5MA5,4,15,Thu,C48,0.886118407495025
5MA5,4,15,Thu,C51,0.8437195495593335
5MA5,4,16,Thu,C20,0.4255074455557252
5MA5,4,16,Thu,C30,0.2145120642048451
5MA5,4,16,Thu,C40,0.20230117113843243
5MA5,4,16,Thu,C48,0.437392559421654
5MA5,4,16,Thu,C51,0.563393583833615
5MA5,4,16,Thu,C53,0.5459162657919693
5MA5,4,17,Thu,C20,0.6515838685264179
5MA5,4,17,Thu,C40,0.910808194056426
5MA5,4,17,Thu,C48,0.24023439765985183
5MA5,4,17,Thu,C51,0.07450481411336267
5MA5,5,18,Thu,C20,0.8129870227591698
5MA5,5,18,Thu,C40,1.0
5MA5,5,18,Thu,C48,0.7962404012805392
5MA5,5,18,Thu,C51,1.0
5MA5,5,19,Thu,C20,0.7427662921618825
5MA5,5,19,Thu,C40,0.0843467990577866
5MA5,5,19,Thu,C48,0.8999999999999999
5MA5,5,19,Thu,C51,0.3805049109357182
5MA5,5,20,Thu,C20,0.9299273874460988
5MA5,5,20,Thu,C40,0.12827342929370117
5MA5,5,20,Thu,C48,0.5021243091022973
5MA5,5,20,Thu,C51,0.95
5MA5,5,21,Thu,C20,0.0
5MA5,5,21,Thu,C40,0.08301596974513736
5MA5,5,21,Thu,C48,0.634739063220697
5MA5,5,21,Thu,C51,0.8699114872751252
5MA5,6,22,Thu,C20,0.3569143773776853
5MA5,6,22,Thu,C30,0.7517462127128152
5MA5,6,22,Thu,C40,0.6716059306156108
5MA5,6,22,Thu,C48,0.16601251701592024
5MA5,6,22,Thu,C51,0.10172502672220352
5MA5,6,23,Thu,C20,0.933115466714155
5MA5,6,23,Thu,C30,1.0
5MA5,6,23,Thu,C40,0.7462580469790107
5MA5,6,23,Thu,C48,0.8111816533491494
5MA5,6,23,Thu,C51,0.47374355611060615
5MA5,6,24,Thu,C20,0.1476571101258486
5MA5,6,24,Thu,C40,0.8954863815815293
5MA5,6,24,Thu,C48,0.883484591834446
5MA5,6,24,Thu,C51,0.049955092033009005
5MA5,6,25,Thu,C20,0.1459556735826142
5MA5,6,25,Thu,C40,0.3566625237786166
5MA5,6,25,Thu,C41,0.1642890137534111
5MA5,6,25,Thu,C48,0.8030486143955669
5MA5,6,25,Thu,C51,0.9715443204112438
5MA5,6,26,Thu,C20,0.6015565187916362
5MA5,6,26,Thu,C40,0.8551476475476839
5MA5,6,26,Thu,C48,0.6254492765498112
5MA5,6,26,Thu,C51,0.5776051979389688
5MA5,7,27,Thu,C20,0.6626525486858121
5MA5,7,27,Thu,C30,0.39809424793745934
5MA5,7,27,Thu,C40,0.8565747128429294
5MA5,7,27,Thu,C48,0.17522218183473498
5MA5,7,27,Thu,C51,0.7587800109801505
5MA5,7,28,Thu,C20,0.4359223645914389
5MA5,7,28,Thu,C40,0.8907783880121815
5MA5,7,28,Thu,C48,0.5109760259326186
5MA5,7,28,Thu,C51,0.0292326659457679
5MA5,7,29,Thu,C20,0.41742340392828897
5MA5,7,29,Thu,C30,0.12491416081511142
5MA5,7,29,Thu,C40,0.8278838285420378
5MA5,7,29,Thu,C48,0.8293218109316449
5MA5,7,29,Thu,C51,0.834583121842989
5MA5,7,30,Thu,C20,0.31377536513914883
5MA5,7,30,Thu,C40,0.8999999999999999
5MA5,7,30,Thu,C46,0.2690999992530364
5MA5,7,30,Thu,C48,0.5452939365441762
5MA5,7,30,Thu,C51,0.5794984232376081
5MA5,8,31,Thu,C20,0.484786148080238
5MA5,8,31,Thu,C40,0.06947453100880896
5MA5,8,31,Thu,C48,0.14020020940198147
5MA5,8,31,Thu,C51,0.6968686137481893
5MA5,8,32,Thu,C20,0.5517791387463777
5MA5,8,32,Thu,C40,0.5304840412273771
5MA5,8,32,Thu,C48,0.3784942031587646
5MA5,8,32,Thu,C51,0.4753861502724153
5MA5,8,33,Thu,C20,0.05
5MA5,8,33,Thu,C30,0.23154534953430422
5MA5,8,33,Thu,C40,0.3073453668268684
5MA5,8,33,Thu,C48,0.2562241373275241
5MA5,8,33,Thu,C51,0.9307420704003125
5MA5,8,34,Thu,C20,0.4324551260870494
5MA5,8,34,Thu,C30,0.18803803349179277
5MA5,8,34,Thu,C40,0.3423811172465163
5MA5,8,34,Thu,C48,0.2666982477043373
5MA5,8,34,Thu,C51,0.0
5MA5,8,35,Thu,C20,0.5576650484474576
5MA5,8,35,Thu,C40,0.24097790644706102
5MA5,8,35,Thu,C45,0.49124039638490796
5MA5,8,35,Thu,C48,0.1196395434851876
5MA5,9,36,Thu,C20,0.8553404028586732
5MA5,9,36,Thu,C30,0.4239805079296957
5MA5,9,36,Thu,C40,0.7634339583188502
5MA5,9,36,Thu,C48,0.8956114749163989
5MA5,9,36,Thu,C51,0.2642987414900724
5MA5,9,37,Thu,C20,0.6639608825090333
5MA5,9,37,Thu,C40,0.3203405106230462
5MA5,9,37,Thu,C48,0.7308041163121646
5MA5,9,38,Thu,C20,0.5129852658824425
5MA5,9,38,Thu,C40,0.9949692164232361
5MA5,9,38,Thu,C48,0.4807794269363974
5MA5,9,38,Thu,C51,0.2576491644331973
5MA5,9,39,Thu,C20,0.22403797477342868
5MA5,9,39,Thu,C40,0.18067726221207192
5MA5,9,39,Thu,C48,0.33721359439823473
5MA5,9,39,Thu,C51,0.12183767617783747
5MA5,10,40,Thu,C20,0.17115396078813871
5MA5,10,40,Thu,C40,0.7438310708487638
5MA5,10,40,Thu,C48,0.8770853945832014
5MA5,10,41,Thu,C20,0.8593666032306132
5MA5,10,41,Thu,C30,0.04491565763640423
5MA5,10,41,Thu,C40,0.858480680442929
5MA5,10,41,Thu,C48,0.39687890404167336
5MA5,10,42,Thu,C20,0.45250498300438163
5MA5,10,42,Thu,C30,0.05058699278825489
5MA5,10,42,Thu,C40,0.680963189465676
5MA5,10,42,Thu,C48,0.8433429350231008
5MA5,10,42,Thu,C51,0.6152247933119954
5MA5,10,43,Thu,C20,0.5978678296363469
5MA5,10,43,Thu,C21,0.8244806562112382
5MA5,10,43,Thu,C30,0.9431133025605501
5MA5,10,43,Thu,C40,0.09679131965915948
5MA5,10,43,Thu,C48,0.6750014090146302
5MA5,11,44,Thu,C20,0.2922534519999175
5MA5,11,44,Thu,C40,0.0
5MA5,11,44,Thu,C48,0.9025777003106749
5MA5,11,44,Thu,C51,0.3345834924471524
5MA5,11,45,Thu,C20,0.09969647288532262
5MA5,11,45,Thu,C40,0.2315361796788733
5MA5,11,45,Thu,C48,0.06849067013291858
5MA5,11,45,Thu,C51,0.04120255081416302
5MA5,11,46,Thu,C20,0.7599894613285276
5MA5,11,46,Thu,C40,0.3075053773036505
5MA5,11,46,Thu,C48,0.624655966914047
5MA5,11,46,Thu,C51,1.0
5MA5,11,47,Thu,C20,0.8370151464479495
5MA5,11,47,Thu,C30,0.17373070954603925
5MA5,11,47,Thu,C40,0.27354388776678934
5MA5,11,47,Thu,C48,0.28548117220538516
5MA5,11,47,Thu,C51,0.28524019750400326
5MA5,11,48,Thu,C20,0.6637019366463545
5MA5,11,48,Thu,C30,0.5607841940151936
5MA5,11,48,Thu,C40,0.4546558947805339
5MA5,11,48,Thu,C48,0.13380537210197452
5MA5,12,49,Thu,C20,0.4911575190940012
5MA5,12,49,Thu,C40,0.27811806921137805
5MA5,12,49,Thu,C48,0.17076507522364243
5MA5,12,50,Thu,C20,0.5944462930983254
5MA5,12,50,Thu,C30,0.8032550469624959
5MA5,12,50,Thu,C40,0.2814132255586442
5MA5,12,50,Thu,C48,0.5319280837957157
5MA5,12,50,Thu,C51,0.9588730219427901
5MA5,12,51,Thu,C20,0.9217599728806076
5MA5,12,51,Thu,C40,0.11980709693012377
5MA5,12,51,Thu,C48,0.640636012456998
5MA5,12,51,Thu,C51,0.6773434033340157
5MB1,1,1,Thu,C20,0.8543843154973948
5MB1,1,1,Thu,C40,0.12396105815153742
5MB1,1,1,Thu,C48,0.15371620227199512
5MB1,1,2,Thu,C20,0.7546824431033019
5MB1,1,2,Thu,C40,0.07036097798680216
5MB1,1,2,Thu,C48,0.9699386492292683
5MB1,1,3,Thu,C20,0.8001753845884091
5MB1,1,3,Thu,C40,0.6893614212619459
5MB1,1,3,Thu,C42,0.5652316739131118
5MB1,1,3,Thu,C48,0.7306572317869786
5MB1,1,4,Thu,C20,0.061762509839705215
5MB1,1,4,Thu,C40,0.6274666042485147
5MB1,1,4,Thu,C48,0.7953638014555157
5MB1,2,5,Thu,C20,0.5483479743878513
5MB1,2,5,Thu,C40,0.27804016991291935
5MB1,2,5,Thu,C48,0.1111883060261936
5MB1,2,6,Thu,C20,0.6242885794756596
5MB1,2,6,Thu,C40,0.5286583194448877
5MB1,2,6,Thu,C48,1.0
5MB1,2,7,Thu,C20,0.9476820169232374
5MB1,2,7,Thu,C40,0.8206743987028098
5MB1,2,7,Thu,C48,0.6455871314870972
5MB1,2,8,Thu,C20,0.500748939133429
5MB1,2,8,Thu,C30,0.04992489490564467
5MB1,2,8,Thu,C40,0.7118789335082554
5MB1,2,8,Thu,C48,0.7828303625575426
5MB1,3,9,Thu,C20,0.7442181158294927
5MB1,3,9,Thu,C40,0.4297561319521784
5MB1,3,9,Thu,C48,0.5190402247409739
5MB1,3,10,Thu,C20,0.2834066418096639
5MB1,3,10,Thu,C40,0.47485367595183486
5MB1,3,10,Thu,C42,0.9068003842602584
5MB1,3,10,Thu,C48,0.5173154101066321
5MB1,3,11,Thu,C20,0.012068157019243062
5MB1,3,11,Thu,C40,0.8714014481074458
5MB1,3,11,Thu,C48,0.46511961131927204
5MB1,3,12,Thu,C20,0.5898623490417829
5MB1,3,12,Thu,C40,0.43277015393376705
5MB1,3,12,Thu,C48,0.08623169219266202
5MB1,3,13,Thu,C20,0.21055847116918425
5MB1,3,13,Thu,C40,0.6520045290472024
5MB1,3,13,Thu,C48,0.6933156612833737
5MB1,4,14,Thu,C20,0.7845379456173248
5MB1,4,14,Thu,C40,0.7274643996372733
5MB1,4,14,Thu,C48,0.5036386642103343
5MB1,4,15,Thu,C20,0.3576415044276
5MB1,4,15,Thu,C40,0.031033621416409723
5MB1,4,15,Thu,C48,0.21059183948133753
5MB1,6,23,Thu,C20,0.33093960233595904
5MB1,6,23,Thu,C40,0.3406045246070883
5MB1,6,23,Thu,C48,0.25229365385354086
5MB1,8,31,Thu,C20,0.3404142558623299
5MB1,8,31,Thu,C40,0.15306649059513439
5MB1,8,31,Thu,C42,0.48108141433203827
5MB1,8,31,Thu,C48,0.9376781981501899
5MB1,8,31,Thu,C60,0.9179679181757584
5MB1,9,38,Thu,C20,0.32832601599942735
5MB1,9,38,Thu,C40,0.07863129537915436
5MB1,9,38,Thu,C42,0.18470336684549393
5MB1,9,38,Thu,C48,0.28977494952410016
5MB1,10,43,Thu,C20,0.24427612872674437
5MB1,10,43,Thu,C40,0.9815256189368188
5MB1,10,43,Thu,C42,0.840990628734993
5MB1,10,43,Thu,C48,0.49554810670034055
5MB1,10,43,Thu,C60,0.3078895401132659
5MB4,1,1,Thu,C20,0.7249417784380633
5MB4,1,1,Thu,C40,0.6427834516650304
5MB4,1,1,Thu,C48,0.7265863332960372
5MB4,1,2,Thu,C20,0.7711690320626972
5MB4,1,2,Thu,C40,0.8334652872161467
5MB4,1,2,Thu,C42,0.9970479405381624
5MB4,1,2,Thu,C48,0.5004551284133318
5MB4,1,3,Thu,C20,0.26835956526155563
5MB4,1,3,Thu,C40,0.03133807714090191
5MB4,1,3,Thu,C48,0.5131941780181705
5MB4,1,4,Thu,C20,0.22512869985880812
5MB4,1,4,Thu,C40,0.6912602180616363
5MB4,1,4,Thu,C48,0.5507444866289724
5MB4,2,5,Thu,C20,0.14898873684140873
5MB4,2,5,Thu,C40,0.8168571982524785
5MB4,2,5,Thu,C42,0.6932465989150015
5MB4,2,5,Thu,C48,0.2602319535598988
5MB4,2,6,Thu,C20,0.24843833462948733
5MB4,2,6,Thu,C40,0.8397945618387723
